FY,DEPARTMENT_NAME,PROGRAM_NAME,ACTIVITY_NAME,PROGRAM_OBJECTIVE,ACTIVITY_OBJECTIVE,ACTIVITY_DESCRIPTION,CORE_SERVICES,SEMICORE_SERVICES,OTHER_SERVICES,CONTACT_INFO,MEASURE_NAME,MEASURE_DESCRIPTION,KEY_PERFORMANCE,DASHBOARD_IND,LEVEL_NAME,MEASURE_TYPE_NAME,CURRENT_YR_PROJECTION,PRIOR_YR1_PROJECTION,PRIOR_YR1_ACTUAL,PRIOR_YR2_ACTUAL,PRIOR_YR3_ACTUAL,PRIOR_YR4_ACTUAL,FREQUENCY_NAME,OCT_CURRENT_YR,NOV_CURRENT_YR,DEC_CURRENT_YR,JAN_CURRENT_YR,FEB_CURRENT_YR,MAR_CURRENT_YR,APR_CURRENT_YR,MAY_CURRENT_YR,JUN_CURRENT_YR,JUL_CURRENT_YR,AUG_CURRENT_YR,SEP_CURRENT_YR,QTR1_CURRENT_YR,QTR2_CURRENT_YR,QTR3_CURRENT_YR,QTR4_CURRENT_YR
2021,MS,Support Services,Departmental Support Services,Support Services provides administrative and managerial support to the department.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the department in order to deliver more effective services.,"Includes general administration, strategic planning, financial and personnel support and departmental administration.",Financial monitoring; Budgeting; Accounting; Purchasing; Human-resources management; Facility expenses; Information technology support; Public information; Vehicle and equipment maintenance; Grant administration; Safety; Customer service; Inventory control; Audit/internal review; Contract management.,,,"Lauren Brumley, Financial Manager, 512-974-1380",Sick Leave Utilization Rate,"This rate shows the use of sick leave as compared to schedule work hours. It is a citywide measure, allowing for evaluation and trend identification.",No,No,Operational,Result,29,30,No Data,29.38,28.85,27.79,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,HHS,Community Services,Family Health,The purpose of Community Services is to build strong communities by enriching quality of life for individuals and families.,"The purpose of the Family Health activity is to enable clients to make more informed decisions regarding sexual behaviors, early childhood education, family and individual health, and provide opportunities for youth in the community.",,Family planning education and counseling; Sexuality education and skills development; early childhood and school readiness planning; Job readiness and job skills training; Supportive employment training; Graffiti removal and prevention; Austin Urban Youth Corps; Lawn maintenance.,,,"Alan Washington, Family Health Unit Manager, 512-972-5028",Percent of early child care programs community-wide that meet quality standards,"Centers in Austin/Travis County that are full-time (at least 6hrs/day, 5days/wk, 10months/yr), serve preschool age children (0-5yrs), serve at least 10 percent low-income children and that meet quality standards set by a 3rd party evaluation.",No,No,Operational,Result,50,50,51.85,44.8,46,38.02,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,PR,Support Services,Departmental Support Services,The purpose of the Support Services program is to provide operational support and resources to the department so that they can effectively perform their job functions and serve the Austin community.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the department so that it may effectively serve the Austin community.,"The Office of the Director exercises oversight of all departmental functions and provides support services to Citizen Boards, answers inquiries from the public, and researches and processes City Council requests for information and requests for Council action. It also establishes and enforces departmental policies and manages constituent issues. This office also provides administrative office management, support, and reception for visitors.",Office of the Director; Financial services; Human resources; Information technology and public information support; Customer service; Audit/internal review,"Staff, Council, and Boards and Commissions meeting support.",,"Suzanne Piper, Acting Division Manager, 512-974-6753","% of under 5,000 competitive procurement awards to certified MBE vendors",This measure provides for the percent of M/WBE awards which assists the City in the M/WBE contract awarding.,No,No,Operational,Result,31,31,22.28,21.31,31.17,24,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,ATD,Transportation Planning & Design,Transportation Planning,The purpose of the Transportation Planning & Design is to plan and design multi-modal transportation options for the community.  Using strategic planning and design to maximize the use of existing transportation infrastructure in the most effective and efficient way to provide for the safe and efficient movement of people and goods.,Provide strategic planning to support long-range and short term transportation for the City of Austin,,,,,"miller, liane",Percent of affordable housing available within 1/2 mile of transit and bicycle,Percent of affordable housing available within 1/2 mile of transit and bicycle priority networks,No,No,Performance,Output,91,0,90,New Meas.,New Meas.,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EMS,Support Services,Departmental Support Services,Support Services provides administrative and managerial support to the department.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the Department in order to produce more effective services.,"This is responsible for implementing the City Council's policies and for providing information and direction as necessary to support activities in meeting their goals. This activity is responsible for establishing long-range planning in order to anticipate and respond to changes in State and Federal mandates, funding availability, customer demand and national health care initiatives.",Office of the Chief; Financial monitoring; Budgeting; Accounting; Purchasing; Human resources; Facility expenses; Information technology support; Public information; Vehicle and equipment maintenance; Grant administration; Safety; Customer service; Inventory control; Audit/Internal review; Compliance; Medical records management; Contract management.,,,"Kerri Lang, Assistant Director, 512-972-7211","Sick leave hours used per 1,000 hours","This rate shows the use of sick leave as compared to schedule work hours. It is a citywide measure, allowing for evaluation and trend identification.",No,No,Operational,Result,50,44,No Data,33.58,34.55,31.57,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EGRS,Heritage Tourism,Heritage Tourism,"Heritage Tourism provides leadership and management for the City's heritage tourism programs aimed to attract tourists and convention delegates and to derive economic, business, and community benefits associated with honoring and preserving Austin as a place of personal heritage.","Heritage Tourism promotes rich histories of people and places in Austin that also supports the economic vitality of the hospitality industry, as well as the surrounding commercial business districts, small/local business, creative sectors and current tourism assets in the Austin Region.",,"Facilitate the development and execution of a Citywide Cultural Heritage and Tourism Plan, informed through a public input process; coordinate with public and private stakeholders, organizations, and individuals to increase equity through tourism outreach and marketing efforts of historic sites and the places surrounding them; administer Hotel Occupancy Tax funds (HOT) allocated to the Historical Preservation Fund, which is the primary funding source for the program, to support thriving establishments hosting long-term and short-term visitors; and help build capacity of tourism sites.",,,"Melissa Alvarado, Division Manager,  512-974-7870","Percentage of marketing, educational and planning projects that receive a Heritage Grant","Percentage of marketing, educational and planning projects that receive a Heritage Grant",No,No,Performance,Demand,22,No Goal,8,New Meas.,New Meas.,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,MCRT,Court Judiciary,Municipal Court Services,The purpose of the Court Judiciary program is to administer effective and impartial justice of all persons with business before the court.,"The purpose of Municipal Court Services is to ensure that defendants receive a fair, timely, and impartial resolution to matters pending before the court.","This activity is core under Texas Code of Criminal Procedure, Chapter 45 and under City Charter, Article VI, Section 1. The activity is comprised of Judiciary and support staff involved mainly with judicial processes related to Class C misdemeanors, including traffic and non-traffic offenses and civil matters pertaining to non compliant parking defendants.","Review probable cause affidavits for arrests, warrants and emergency protective orders; Issue orders and sign judgments; Research case law; Interpret law; Hold trials and hearings for adults and juveniles; Hear appeals of parking, camera at red light, and dangerous dog cases; Complete State-mandated training; Review and issue warrants; Issue commitments to hold defendants; Conduct training and education for criminal justice partners and citizens; Rule on requests for emergency protection order modifications.",,,"Judge Sherry Statman, Presiding Judge, 512-974-4830",Number of Class C  warrants signed - Total,Total number of Class C  warrants signed,No,No,Operational,Output,36000,36000,3634,35183,42231,57953,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,DSD,Customer and Employee Experience,Customer and Employee Experience,"The purpose of the Customer and Employee Experience program is to establish the framework for strategic planning, performance, and continuous improvement for the Department to maximize operational efficiency and improve customer satisfaction.","The purpose of the Customer and Employee Experience Activity is to establish the framework for strategic planning, performance, and continuous improvement for the Department to maximize operational efficiency and improve customer satisfaction.","This activity includes the Office of the Director and support staff as well as the financial, personnel, public information, intake, development assistance, and technology and GIS functions.","Office of the Director; Financial monitoring; Budgeting; Accounting; Purchasing; Vehicle and equipment inventory control and maintenance; Contract Management, Human resources; Training; Safety; Information technology and GIS support; Safety; Customer Service; Intake.",,,"Denise Lucas, Director, 512-974-2614",The percentage of customers reporting satisfied or very satisfied on the Customer Satisfaction Poll,Coming,Yes,No,Performance,Output,48,43,48.4,48,43.1,45.4,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,ORES,Office of Real Estate Services,Real Property Acquisition,"The purpose of the Office of Real Estate Services is to provide timely leasing, property, and land management services to City departments and external customers so they can meet their operational needs.",The purpose of the Real Property Acquisition activity is to provide comprehensive real estate services to City departments so they can build their projects on time and within budget.,,Negotiation; Relocation; Site selection; Demolition; Title cure; Reimbursement participation; Special project/customer service; Appraisal preparation; Appraisal review; Environmental research; Environmental review; Special projects/cost estimates.,,,"Lauraine Rizer, Director of ORES, 512-974-7078",Number of parcels approved,The number of parcels approved is the number of acquisitions approved by council and/or by administrative order.,No,No,Operational,Output,100,No Goal,112,80,112,122,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,FLEET,Fleet Service Centers,Fleet Maintenance and Repair,"The purpose of the Service Centers program is to provide preventive maintenance, repair, and other services to the City Fleet so that we maintain the continuity of services to our citizens.",The purpose of the Fleet Maintenance and Repair activity is to provide maintenance and repair services so that unscheduled repairs and service interruptions to our customers are minimized.,"""No legal mandate"". Created: 2015: The new 'Maintenance & Repairs' activity is a combination the Preventive Maintenance, Scheduled Maintenance, and Unscheduled Maintenance activities. For budgeting, accountability, and efficiency perspective, the department consolidated the previous activities. Note: Due to the departments use of the M5 work order system, the department maintains the ability to extract specific data to identify rates, percentages, trends, and alike used for scheduled and non-scheduled maintenance/repairs.",Vehicle and equipment diagnoses; Replacement of braking system components; Transmission service; Belt and hose replacements; Cooling system service; Warranty service; Manufacturer recalls; Vehicle inspection; System and component inspection; Filter and fluid replacement; Lubrication; Accident repair; Diagnoses; Road service; Vehicle breakdown; Flat tire repair.,,,"Jim Teague, Division Manager, 512-974-1757",Actual Costs per Job for Scheduled Maintenance,This measure helps Fleet determine the efficiency for scheduled maintenance jobs.,No,No,Operational,Efficiency,230,230,345.6,350.9,296.2,274,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,PW,Street Repair,Utility Excavation Repair,The purpose of the Street Repair program is to maintain streets and bridges for the traveling public in order to keep the infrastructure in a safe and drivable condition.,The purpose of the Utility Excavation Repair activity is to repair utility excavations for City departments in order to reestablish the structural integrity of the damaged infrastructure in a timely manner.,"Effective FY 2011, this Activity is moved from the Street Repair Program to the Minor Construction and Repair Program.  This activity is a core activity. The legal mandate for this activity is in the city code, chapter 15-12, article 2, division 3, excavation of right of way. The Utility Excavation Repair activity repairs asphalt and concrete street cuts made by the Water and Wastewater Utility and other agencies. In 1996-97, the utility cut operation was analyzed and recommendations were made to adjust the repair rates the Street and Bridge Division charges for this service. In 1997-98, the repair rates for utility cuts were increased. In 2000-01, the operation was re-evaluated, and recommended increases to the utility cut cost recovery fees were approved for the 2001-02 fiscal year.",Saw cutting (asphalt and concrete); Concrete utility excavation repairs; Asphalt utility excavation repairs.,,,"Pirouz Moin, Acting Assistant Director, (512) 974-7158",Percent of utility excavations repaired that have matured past 90 days,"This measure shows the completion of utility excavation repairs for locations where more than 90 days have elapsed from initial receipt of request for repair services.  Demand for repairs is driven by unplanned work performed by AWU, over which PWD has no control.",No,No,Operational,Result,10,New Meas.,New Meas.,New Meas.,New Meas.,New Meas.,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,EGRS,Heritage Tourism,Heritage Tourism,"Heritage Tourism provides leadership and management for the City's heritage tourism programs aimed to attract tourists and convention delegates and to derive economic, business, and community benefits associated with honoring and preserving Austin as a place of personal heritage.","Heritage Tourism promotes rich histories of people and places in Austin that also supports the economic vitality of the hospitality industry, as well as the surrounding commercial business districts, small/local business, creative sectors and current tourism assets in the Austin Region.",,"Facilitate the development and execution of a Citywide Cultural Heritage and Tourism Plan, informed through a public input process; coordinate with public and private stakeholders, organizations, and individuals to increase equity through tourism outreach and marketing efforts of historic sites and the places surrounding them; administer Hotel Occupancy Tax funds (HOT) allocated to the Historical Preservation Fund, which is the primary funding source for the program, to support thriving establishments hosting long-term and short-term visitors; and help build capacity of tourism sites.",,,"Melissa Alvarado, Division Manager,  512-974-7870",Total amount of historic preservation funding requested,Total amount of funding requested through the Historic Preservation Fund.,No,No,Performance,Demand,11881725,No Goal,8059224,New Meas.,New Meas.,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WWW,"Environmental, Planning, and Development Services",Systems Planning,"To provide responsible and effective resource and infrastructure planning and environmental leadership to support Austin Water?s goals of ensuring safe, affordable, sustainable and reliable water and wastewater utility services to the community.","The purpose of Systems Planning is to provide analysis of the wastewater collection and water distribution systems for utility management in order to ensure adequate infrastructure capacities are available and to identify areas for system improvement, while also conducting water supply planning and analysis and integrated water resource planning functions.","Planning, analysis, system modeling and studies of distribution and collection, CIP planning and implementation support, and water supply planning and analysis since their inception.","System and water supply planning; Hydraulic analysis and system modeling; Identification of system deficiencies; System troubleshooting; Proposals for new facilities; Long-range infrastructure and facility plans and area studies; System projects coordination for CIP and operations; Strategies for water and wastewater system operation; Land use assumptions for state impact fee requirements; Forecasts of demand by small areas and system-wide; Lower Colorado River Authority (LCRA) coordination, drought response planning, and integrated water resource planning.",,,"Teresa Lutes, Managing Engineer, 512-972-0179",Number of hydraulic studies completed,Number of hydraulic studies completed.,No,No,Operational,Output,600,575,No Data,684,700,616,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,AE,Customer Care,Billing and Revenue Measurement,"To provide excellent customer service and information to all City of Austin utility customers pertaining to billing, service, and city code","The purpose of the Billing and Revenue Measurement activity is to provide billing and revenue collection services for all City of Austin utilities including Austin Energy, Austin Water, Austin Resource Recovery, Austin Code, Watershed Protection, Austin Transportation, and Public Works.",,Billing for utility accounts; Revenue measurement; Credit management; Current diversion investigation.,,,"Elaine Kelly, Vice President, Customer Account Management, 512-322-6667",Percent of customer billing requests resolved prior to next billing cycle (less than 30 days from date of request),Percent of customer billing requests resolved prior to next billing cycle,No,No,Performance,Output,97,95,99.76,99.29,87,96.41,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EGRS,Heritage Tourism,Heritage Tourism,"Heritage Tourism provides leadership and management for the City's heritage tourism programs aimed to attract tourists and convention delegates and to derive economic, business, and community benefits associated with honoring and preserving Austin as a place of personal heritage.","Heritage Tourism promotes rich histories of people and places in Austin that also supports the economic vitality of the hospitality industry, as well as the surrounding commercial business districts, small/local business, creative sectors and current tourism assets in the Austin Region.",,"Facilitate the development and execution of a Citywide Cultural Heritage and Tourism Plan, informed through a public input process; coordinate with public and private stakeholders, organizations, and individuals to increase equity through tourism outreach and marketing efforts of historic sites and the places surrounding them; administer Hotel Occupancy Tax funds (HOT) allocated to the Historical Preservation Fund, which is the primary funding source for the program, to support thriving establishments hosting long-term and short-term visitors; and help build capacity of tourism sites.",,,"Melissa Alvarado, Division Manager,  512-974-7870",Percentage of capital projects that were awarded a heritage grant,Percentage of capital projects that were awarded a heritage grant,No,No,Performance,Demand,78,No Goal,92,New Meas.,New Meas.,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,PIO,Web Services & Graphic Design,Web Services & Graphic Design,"Web Services and Graphic Design ensures that information about the City?s programs and services are available, accessible, user-centric and easy to find across both traditional and digital platforms.",The purpose of the Web Services and Graphic Design activity is to provide 24-hour access to the public so it can get information about City of Austin services/events whenever needed.,,,Internet benchmarking; Create/maintain web sites; Assist departments to establish/create and update web sites; Assist departments to establish/create and update web applications; Maintain web site home page of the internet/intranet; Posting of all Council and departmental agendas; Graphic design for internet/intranet; Content management/redesign (in cooperation with CTM).,,"Yasmin Wagner, Public Info & Mktng Corp Manager, 512-974-2980",Percent of users who find information easy to find on City website,,Yes,No,Performance,Result,40,38,38,29,35,35,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,WWW,"Environmental, Planning, and Development Services",Utility Development Services,"To provide responsible and effective resource and infrastructure planning and environmental leadership to support Austin Water?s goals of ensuring safe, affordable, sustainable and reliable water and wastewater utility services to the community.","The purpose of the Utility Development Services (UDS) Division is to review engineering plans, tap plans, and service extension requests (SERs) from developers and landowners to assist them in obtaining water, wastewater, and reclaimed water utility services for existing and future development while meeting Austin City Code and TCEQ rules and regulations; regulate on-site sewage facilities and private wastewater laterals to protect the public's health and safety; and perform contract negotiations and customer management services for Austin Water to assist developers, municipalities, districts, corporations, and other entities with the provision of contracted City water and wastewater service","Analysis of development-related service extensions and on-site sewage facilities; Enforcement of on-site sewage facility and private wastewater lateral ordinances; Management of  wholesale and major large volume customer contracts; Technical support for pipeline infrastructure and related systems throughout its design, installation, and maintenance phases.","Engineering review for site plans, subdivisions, planned unit developments, zoning cases, development assessments, construction plans and tap plans, along with applications for service extensions requests, on-site sewage facilities, and alternative wastewater collection systems; Enforcement of the private wastewater lateral ordinance and the on-site sewage facilities ordinance; Wholesale- and large-volume contract and customer relationship management.",,,"Bart Jennings, Manager, 512-972-0118",Number of on-site sewage facility inspections and investigations conducted,This performance measure counts the number of inspections and investigations conducted related to on-site sewage facilities (a.k.a. septic systems).  Inspections are conducted on modified or new on-site sewage facilities being constructed.  Investigations are conducted on complaints forwarded to the Utility Development Services Division with regard to public health and safety concerns.,No,No,Operational,Output,125,145,169,223,135,266,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,WWW,"Environmental, Planning, and Development Services",Wildland Conservation,"To provide responsible and effective resource and infrastructure planning and environmental leadership to support Austin Water?s goals of ensuring safe, affordable, sustainable and reliable water and wastewater utility services to the community.","The purpose of Wildlands Conservation is to provide conservation and land management services to land purchased in fee simple or conservation easement in order to protect sensitive watersheds in the recharge/contributing zones, preserve endangered species, and protect source water of drinking water supplies.",Conservation and land management services for conservation land located within source water watersheds serving Austin's Public water supplies.,Land management; Natural resources conservation; Endangered species conservation; Source water protection.,,,"Sherri Kuhl, Manager, 512-972-1664",Number of acres receiving planned conservation practices or compliance monitoring,"Number of acres receiving planned conservation practices or compliance monitoring (as prescribed in management plans, conservation easements and permits) in order to assure land is conserved and managed for water quality and quantity for Barton Springs, endangered species and species of concern.",No,No,Operational,Output,30000,30000,19158,20297,44219,30856,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,EGRS,Redevelopment,Redevelopment Services,"Redevelopment provides project management, implementation, and information services that foster vibrant places of commerce, culture and residences for Austin?s diverse community.",The Redevelopment Division carries out its place-based activities through repositioning of underutilized City-owned properties into partnerships with private developers to deliver real estate projects that provide important community benefits; organizing merchant districts and managing other incentive mechanisms invest in projects located in urban district and commercial corridors that contribute to ?complete communities?; and supporting program and policy formation in support of the Department mission and goals.,This activity is Semi-Core. No legal mandate. This activity was broken out separately in FY03 to account for redevelopment project management activities.,"Maintenance & Operation public improvement district management; Negotiation and execution of master development agreements for Colony Park Sustainable Communities,  McKalla Place/ Major League Soccer stadium development, Green Water Treatment Plant, Mueller, 2nd Street Retail District; Solicit, negotiate and administer public-private agreements for underutilized City-owned property","Facilitate policy formation related to land development, incentives, permitting process to deliver equitable development; Urban core studies.",,"Christine Maguire,Division Manager, 512-974-7131",Number of building permits issued in districts receiving Souly support.,Building permit activity for remodels or other real property improvements.,No,No,Operational,Demand,53,100,119,191,125,New Meas.,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,ATD,Traffic Management,Signs and Markings,"The purpose of the Transportation Management program is to utilize predictive analytics to manage traffic flow, operates and maintains the transportation management center, and designs and implements signal infrastructure to improve connectivity.  The program provides multi-modal transportation control devices for the safe and efficient travel of goods and people.",The purpose of the Signs and Markings activity is to install and maintain signs and markings for the public in order to provide for the safe and efficient movement of goods and people.,,Install transportation signs; Remove signs; Fabricate signs; Install traffic markings.,,,"Anthony Forcier, Division Manager, 512-974-7693",Percent of (non arterial) collector center-line miles restriped,Percent of collector center-line miles restriped.,No,No,Operational,Result,3,25,25,28.8,25,24.6,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,SWS,Waste Diversion,Diversion Facilities,"ARR's Waste Diversion work encourages, educates and regulates the Austin community in order to divert materials to their highest and best use through the Business Outreach Team, Zero Waste Program Development, and Recycling Economic Development. ARR also provides specialized waste diversion and disposal services through the Resource Recovery Center and Household Hazardous Waste Facility, to ensure materials are managed to protect the environment and conserve resources.","The purpose of the Diversion Facilities activity is to provide City of Austin and Travis County residents proper disposal of hazardous materials and technical assistance. In addition, facilities are equipped to recycle, reuse or repurpose other materials in order to divert waste from the landfill.",,,Recycling and reuse drop-off center (includes Resource Recovery Center and Household Hazardous Waste facility); Hazardous waste collection and disposal; Paint reblending; Home pickup for disabled and elderly.,,"Donald Hardee, Division Manager, 512-974-4345",Average Customer Satisfaction with the Quality of the Household Hazardous Waste Disposal Service,"Identifies the percent of City of Austin customers that answer ""Yes"" to the question ""Does the City of Austin Collect Garbage at your residence"" and ""Very Satisfied"" or ""Satisfied"" on the annual Citywide City of Austin Community Survey question regarding the quality of household hazardous waste disposal service. Actual results are not released until the spring following the close of the fiscal year.",No,No,Operational,Result,60,60,No Data,52.6,56.1,50.5,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,LAW,Legal Services,"Transactional, Opinions, & Advice","Legal Services represents the City of Austin in lawsuits, claims, and administrative cases, and provides advice, documents, and other responses to City of Austin leaders and employees so that they can engage in the informed decision making required to govern lawfully.","The objective of the Transactional, Opinions, & Advice activity is to provide legal advice, consultation, representation, training, document review, and drafting services to City officials and staff so that they can carry out all municipal functions.",,"Drafting and reviewing contracts, interlocal agreements, ordinances, resolutions, legal correspondence, and other documents; Research and advise on legal issues.",,,"Deborah Thomas, Deputy City Attorney, 512-974-2268",Percentage of employees who know how to report unethical behavior,This measure gauges the effectiveness of the ethics trainings that are developed and implemented by the Law Department.,No,No,Operational,Result,85,85,No Data,87,86,86,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,WSP,Infrastructure & Waterway Maintenance,Field Operations Management,"The Infrastructure and Waterway Maintenance program maintains the stormwater conveyance system, which includes the city?s creeks, channels, storm drain pipes, inlets, and stormwater controls. There are three main activities included in this program: Field Operations Management (FOM), Stormwater Management (SWM), and Drainage Pipeline Management (DPM). The FOM includes operations and maintenance for the Waller Creek Tunnel, green stormwater infrastructure maintenance, erosion repair, and waterway maintenance.. The SWM includes maintenance for Lady Bird Lake, stormwater pond maintenance, and stormwater pond safety. The DPM includes storm drain cleaning, infrastructure inspection, storm drain r","The purpose of the Field Operations Management activity is to maintain natural waterways and engineered channels, reduce flood hazards, improve water quality, and provide erosion control and streambank stabilization.",,"Management of natural and engineered waterways including citizen complaint investigation, vegetation conservation and management; Channel clearing; Bridge and culvert clearing; Streambank stabilization; Channel and riparian restoration activities and storm event response; Internal and external outreach education and coordination.",,,"Roxanne Jackson, Watershed Field Operations Division Manager, 512-974-1918; Ramesh Swaminathan, Managing Engineer-Waller Creek Tunnel, 512-974-3541",Number of linear feet of unstable stream channel stabilized (with in-house crews),Track the linear feet of stream channel restoration projects with erosion repairs,No,No,Operational,Output,7500,7500,1026,1275,7703,3525,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,WSP,Water Quality Protection,Surface Water Monitoring and Evaluation,"The Water Quality Protection program protects and improves water quality in Austin?s creeks, lakes, and aquifers for our community by preventing, detecting, and reducing water pollution. The program works collaboratively with other City departments, non-profit partners, and the community to respond to spills and pollution concerns, build water quality controls to capture and treat runoff, and restore riparian areas to improve water quality, reduce erosion and maintenance demands, and to help achieve climate protection goals. This program includes water quality compliance, stormwater treatment, surface water monitoring and evaluation, geologic drainage systems, and salamander conservation act",The purpose of the Water Quality Monitoring activity is to monitor water quality and quantity during storm conditions and during everyday flow conditions to evaluate water quality for human and aquatic health. It also measures the effectiveness of best management practices that protect the water quality of creek and lakes.,,Stormwater monitoring for quality and quantity; Non-storm surface water monitoring of creeks and lakes; Wetland and shoreline development application review; Small-scale green stormwater infrastructure programs; Riparian area restoration; Aquatic invasive vegetation management and integrated pest management.,,,"Mateo Scoggins, Program Manager III, 512-974-1917",Area of floodplain restored or improved,"Passive restoration is the implementation of sustainable mowing practices such as ceasing mowing (Grow Zones) or reducing mowing (wildflower meadows) near waterways. Active restoration includes seedling planting, invasive plant management, and small-scale interventions to improve plant diversity, soil stability, infiltration of stormwater, and sustainable recreational access to waterways.",No,No,Operational,Result,10,10,6.7,12,9.8,12.9,Annually,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,MCRT,Downtown Austin Community Court,Community Service Restitution,"The purpose of the Downtown Austin Community Court program is to provide creative and individualized sentencing options to offenders so that they are held accountable for their actions, reduce their recidivism rate, restore the debt they owe to the community as a result of their offenses, and to provide supportive services to assist them with modifying their offending behavior.",The purpose of Community Service Restitution (CSR) is to link criminal actions to consequences for offenders so that the community can experience restorative justice.,"The activity is core having an immediate or near term effect on public safety. Under Texas Government Code, Chapter 30 and as per City Ordinance # 990729-49 and Chapter 2-10, Article IV of the City Code the DACC has general jurisdiction to adjudicate Penal Code Class C misdemeanor offenses and public order violations to the City Code. Community Service Restitution presents defendants with the opportunity to pay back the community. DACC Community Service Restitution projects include collaborations with Austin Resource Recovery, Code Enforcement, Parks and Recreation Department, Health and Human Services graffiti abatement program, and several other community projects within the Community Court jurisdiction and throughout the City of Austin. DACC CSR projects are completed by DACC and Municipal Court defendants, as well as probationers from Travis County Probation.","Individualized sentencing to Community Service Restitution based upon assessment of the defendant; Mandatory CSR supervision of defendants from Community Court and Municipal Court, or probationers from Travis County Probation; Ensure accountability of offenders by tracking the community services they are sentenced to perform, ensure that offenders perform projects that restore the community; Coordinate community based CSR resources.",,,"Pete Valdez, Court Administrator, 512-974-4873",Monetary value of CommunityService Restitution hours completed by defendants and/or assigned to DACC work crew,Monetary value of CSR hours completed by defendants scheduled at DACC and/or assigned to DACC work crew,No,No,Operational,Output,250000,450000,201450,503425,New Meas.,New Meas.,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,AE,Support Services,Departmental Support Services,To provide operational support to the department so they have the necessary tools to perform their jobs,The purpose of the Departmental Support Services activity is to provide operational support to the department so they have the necessary tools to perform their jobs.,,"Corporate communications; Workforce development; Safety, security and facility management; Legal; Information technology; Financial monitoring & budget; Materials and fleet management; Governmental relations issues and market policy; Strategic planning and development.",,,"David Kutach, Director, Budget & Finance, 512-322-6357",Number of employee injuries,,No,No,Operational,Output,85,90,82,90,93,96,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2021,SMBR,MBE/WBE and DBE Procurement Program,Compliance,"The purpose of the MBE/WBE Procurement Ordinance program is to provide information to the City of Austin necessary to provide development opportunities to small, minority and women-owned businesses participating in City contracting.","The purpose of the Compliance activity is to review, monitor and track Minority-Owned and Women-Owned Business Enterprise participation on City procurements through all phases of a project, including reviewing solicitations, setting project goals, and collaborating with project sponsors to identify scopes of work on projects so that the City can ensure compliance with the requirements of the Minority- and Women-Owned Procurement Ordinance.","The Compliance Activity is a core activity.  This program monitors the City's procurement activities to ensure that City departments and vendors/contractors comply with the requirements of the Minority- and Women-Owned Procurement Ordinance, and its operating rules. Services include review and maintenance of vendors/contractors, compliance plans, approval of specific project goals, site audits, review of contract closeout documents, research and planning needed to develop revisions to the Ordinance.",Pre-award compliance; Compliance plan review and maintenance; Post-award monitoring; Site audits; Protests; Contract close-outs; Ordinance revisions.,,,"Tamela Saldana, Acting Assistant Director, 512-974-7844",Total percent of compliant bidders and proposers,SMBR provides information to the public on compliance with MBE/WBE Ordinance. Percentage of bidders/proposers in compliance is an indicator of the effectiveness of the information SMBR provides.,No,No,Performance,Result,91,85,89,91,91,85,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
